strain	taxonomyId	accession	isRef	level	chromosomeCount	length	scaffoldCount	scaffoldN50	scaffoldL50	coverage	gcPercent	annotationStatus	pairedAccession	species	speciesTaxonomyId	lineageTaxonomyIds	taxonomicGroup	tolId	taxonomicLevelDomain	taxonomicLevelRealm	taxonomicLevelKingdom	taxonomicLevelPhylum	taxonomicLevelClass	taxonomicLevelOrder	taxonomicLevelFamily	taxonomicLevelGenus	taxonomicLevelSpecies	taxonomicLevelDomainId	taxonomicLevelRealmId	taxonomicLevelKingdomId	taxonomicLevelPhylumId	taxonomicLevelClassId	taxonomicLevelOrderId	taxonomicLevelFamilyId	taxonomicLevelGenusId	taxonomicLevelSpeciesId	commonName	ucscBrowser	geneModelUrl
	30419	GCA_030867165.1	False	Chromosome	39.0	1355639139	323	75689470	7	40	46.0			Opisthocomus hoazin	30419	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,30416,30417,30418,30419	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Opisthocomiformes	Opisthocomidae	Opisthocomus	Opisthocomus hoazin	2759		33208	7711	8782	30416	30417	30418	30419	hoatzin		https://hgdownload.soe.ucsc.edu/hubs/GCA/030/867/165/GCA_030867165.1/genes/GCA_030867165.1_bOpiHoa1.hap2.augustus.gtf.gz
	37040	GCA_030936125.1	False	Chromosome	44.0	1403461371	2965	50556253	8	35	43.5			Gavia stellata	37040	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073812,30411,30412,37038,37040	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Gaviiformes	Gaviidae	Gavia	Gavia stellata	2759		33208	7711	8782	30411	30412	37038	37040			https://hgdownload.soe.ucsc.edu/hubs/GCA/030/936/125/GCA_030936125.1/genes/GCA_030936125.1_bGavSte3.hap1.augustus.gtf.gz
	121349	GCA_031001685.1	False	Contig		2090234102	3543	1499913	374	34.47	41.5			Erythrolamprus reginae	121349	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329911,8570,34989,1390229,121327,121349	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Dipsadidae	Erythrolamprus	Erythrolamprus reginae	2759		33208	7711	8504	8509	1390229	121327	121349			https://hgdownload.soe.ucsc.edu/hubs/GCA/031/001/685/GCA_031001685.1/genes/GCA_031001685.1_rEryReg1.hap3.augustus.gtf.gz
	121349	GCA_031021085.1	False	Contig		2038227610	1128	4297867	140	34.47	41.5			Erythrolamprus reginae	121349	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329911,8570,34989,1390229,121327,121349	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Dipsadidae	Erythrolamprus	Erythrolamprus reginae	2759		33208	7711	8504	8509	1390229	121327	121349			https://hgdownload.soe.ucsc.edu/hubs/GCA/031/021/085/GCA_031021085.1/genes/GCA_031021085.1_rEryReg1.hap2.augustus.gtf.gz
	315492	GCA_031216445.1	True	Chromosome	24.0	632510465	109	27954791	11	210	41.0			Lateolabrax maculatus	315492	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489922,3051910,1204718,8163,315492	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Acropomatiformes	Lateolabracidae	Lateolabrax	Lateolabrax maculatus	2759		33208	7711	186623	3051910	1204718	8163	315492			https://hgdownload.soe.ucsc.edu/hubs/GCA/031/216/445/GCA_031216445.1/genes/GCA_031216445.1_YSFRI_Lmacu_1.1.augustus.gtf.gz
	37578	GCA_031468805.1	False	Chromosome	34.0	1381630140	829	67716506	7	38	43.0			Morus bassanus	37578	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073812,3073854,30446,37577,37578	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Suliformes	Sulidae	Morus	Morus bassanus	2759		33208	7711	8782	3073854	30446	37577	37578			https://hgdownload.soe.ucsc.edu/hubs/GCA/031/468/805/GCA_031468805.1/genes/GCA_031468805.1_bMorBas2.hap1.augustus.gtf.gz
	37578	GCA_031468815.1	True	Chromosome	34.0	1294787636	420	85624757	6	38	42.5			Morus bassanus	37578	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073812,3073854,30446,37577,37578	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Suliformes	Sulidae	Morus	Morus bassanus	2759		33208	7711	8782	3073854	30446	37577	37578			https://hgdownload.soe.ucsc.edu/hubs/GCA/031/468/815/GCA_031468815.1/genes/GCA_031468815.1_bMorBas2.hap2.augustus.gtf.gz
	175524	GCA_031876335.1	True	Chromosome	18.0	2338923724	69	185549907	6	30.47	41.5			Hipposideros larvatus	175524	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30559,3136022,186994,58068,354741,175524	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros larvatus	2759		33208	7711	40674	9397	186994	58068	175524			https://hgdownload.soe.ucsc.edu/hubs/GCA/031/876/335/GCA_031876335.1/genes/GCA_031876335.1_mHipLar1.pri.augustus.gtf.gz
	111821	GCA_031877785.1	False	Chromosome	39.0	1219048950	184	89677789	5	40	42.5			Strix aluco	111821	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,30458,30459,36304,111821	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Strigiformes	Strigidae	Strix	Strix aluco	2759		33208	7711	8782	30458	30459	36304	111821	Waldkauz		https://hgdownload.soe.ucsc.edu/hubs/GCA/031/877/785/GCA_031877785.1/genes/GCA_031877785.1_bStrAlu1.hap2.augustus.gtf.gz
	111821	GCA_031877795.1	True	Chromosome	41.0	1414783145	202	89389700	6	40	42.5		GCF_031877795.1	Strix aluco	111821	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,30458,30459,36304,111821	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Strigiformes	Strigidae	Strix	Strix aluco	2759		33208	7711	8782	30458	30459	36304	111821	Waldkauz		https://hgdownload.soe.ucsc.edu/hubs/GCA/031/877/795/GCA_031877795.1/genes/GCA_031877795.1_bStrAlu1.hap1.augustus.gtf.gz
	9802	GCA_031878655.1	False	Chromosome	26.0	2498393425	259	129321892	9	37	41.0			Tapirus indicus	9802	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9787,9799,9800,9802	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus indicus	2759		33208	7711	40674	9787	9799	9800	9802	Malayan tapir		https://hgdownload.soe.ucsc.edu/hubs/GCA/031/878/655/GCA_031878655.1/genes/GCA_031878655.1_mTapInd1.hap1.augustus.gtf.gz
	10013	GCA_031878665.1	False	Chromosome	38.0	1879249320	340	61325068	12	45	41.0			Thomomys bottae	10013	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,314147,9989,1963757,10010,10011,10013	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Rodentia	Geomyidae	Thomomys	Thomomys bottae	2759		33208	7711	40674	9989	10010	10011	10013			https://hgdownload.soe.ucsc.edu/hubs/GCA/031/878/665/GCA_031878665.1/genes/GCA_031878665.1_mThoBot2.hap2.augustus.gtf.gz
	10013	GCA_031878675.1	False	Chromosome	40.0	2025633870	629	64418693	12	45	41.0			Thomomys bottae	10013	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,314147,9989,1963757,10010,10011,10013	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Rodentia	Geomyidae	Thomomys	Thomomys bottae	2759		33208	7711	40674	9989	10010	10011	10013			https://hgdownload.soe.ucsc.edu/hubs/GCA/031/878/675/GCA_031878675.1/genes/GCA_031878675.1_mThoBot2.hap1.augustus.gtf.gz
	9802	GCA_031878705.1	True	Chromosome	26.0	2477428682	192	129754520	9	37	41.0			Tapirus indicus	9802	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9787,9799,9800,9802	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus indicus	2759		33208	7711	40674	9787	9799	9800	9802	Malayan tapir		https://hgdownload.soe.ucsc.edu/hubs/GCA/031/878/705/GCA_031878705.1/genes/GCA_031878705.1_mTapInd1.hap2.augustus.gtf.gz
	161624	GCA_031885435.1	True	Chromosome	41.0	1270923488	109	64395891	7	46.33	43.5			Passerculus sandwichensis	161624	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,1729112,161623,161624	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Passerellidae	Passerculus	Passerculus sandwichensis	2759		33208	7711	8782	9126	1729112	161623	161624	Grasammer		https://hgdownload.soe.ucsc.edu/hubs/GCA/031/885/435/GCA_031885435.1/genes/GCA_031885435.1_bPasSan2.pri.augustus.gtf.gz
	238119	GCA_031893025.1	False	Chromosome	11.0	2307711212	2266	228259793	5	33.11	43.0			Leptodactylus fuscus	238119	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8416,8417,8372,1302552,47563,238119	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus	Leptodactylus fuscus	2759		33208	7711	8292	8342	8372	47563	238119			https://hgdownload.soe.ucsc.edu/hubs/GCA/031/893/025/GCA_031893025.1/genes/GCA_031893025.1_aLepFus1.hap1.augustus.gtf.gz
	238119	GCA_031893055.1	True	Chromosome	11.0	2197979350	1265	226021100	4	33.11	43.0		GCF_031893055.1	Leptodactylus fuscus	238119	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8416,8417,8372,1302552,47563,238119	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus	Leptodactylus fuscus	2759		33208	7711	8292	8342	8372	47563	238119			https://hgdownload.soe.ucsc.edu/hubs/GCA/031/893/055/GCA_031893055.1/genes/GCA_031893055.1_aLepFus1.hap2.augustus.gtf.gz
	142480	GCA_032164245.1	True	Scaffold		1759394229	217	108345705	5	20.26	44.5			Sternotherus odoratus	142480	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,2841271,8459,8464,1579337,1579336,1579283,34912,37592,142480	Testudines	r	Eukaryota		Metazoa	Chordata		Testudines	Kinosternidae	Sternotherus	Sternotherus odoratus	2759		33208	7711		8459	34912	37592	142480			https://hgdownload.soe.ucsc.edu/hubs/GCA/032/164/245/GCA_032164245.1/genes/GCA_032164245.1_rSteOdo2_p1.0.augustus.gtf.gz
	8932	GCA_032719375.1	False	Chromosome	41.0	1295808506	79	95288922	4	32.4	42.5			Columba livia	8932	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073799,8929,8930,8931,8932	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia	2759		33208	7711	8782	8929	8930	8931	8932	domestic pigeon		https://hgdownload.soe.ucsc.edu/hubs/GCA/032/719/375/GCA_032719375.1/genes/GCA_032719375.1_Trm_1.0.augustus.gtf.gz
	3026461	GCA_033296515.1	True	Chromosome	26.0	2132261265	366	139680232	5	39	44.5			Macrochelys suwanniensis	3026461	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,2841271,8459,8464,1579337,1579336,1579283,8473,571337,3026461	Testudines	r	Eukaryota		Metazoa	Chordata		Testudines	Chelydridae	Macrochelys	Macrochelys suwanniensis	2759		33208	7711		8459	8473	571337	3026461			https://hgdownload.soe.ucsc.edu/hubs/GCA/033/296/515/GCA_033296515.1/genes/GCA_033296515.1_rMacSuw1.hap1.augustus.gtf.gz
	3026461	GCA_033349115.1	False	Chromosome	26.0	1937254095	199	133157836	5	39	44.0			Macrochelys suwanniensis	3026461	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,2841271,8459,8464,1579337,1579336,1579283,8473,571337,3026461	Testudines	r	Eukaryota		Metazoa	Chordata		Testudines	Chelydridae	Macrochelys	Macrochelys suwanniensis	2759		33208	7711		8459	8473	571337	3026461			https://hgdownload.soe.ucsc.edu/hubs/GCA/033/349/115/GCA_033349115.1/genes/GCA_033349115.1_rMacSuw1.hap2.augustus.gtf.gz
	44489	GCA_033958435.1	True	Chromosome	34.0	2180317067	134	130115908	5	34	45.5		GCF_033958435.1	Carettochelys insculpta	44489	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,2841271,8459,8464,1579275,44487,44488,44489	Testudines	r	Eukaryota		Metazoa	Chordata		Testudines	Carettochelyidae	Carettochelys	Carettochelys insculpta	2759		33208	7711		8459	44487	44488	44489			https://hgdownload.soe.ucsc.edu/hubs/GCA/033/958/435/GCA_033958435.1/genes/GCA_033958435.1_ASM3395843v1.augustus.gtf.gz
	188344	GCA_034619455.1	False	Chromosome	29.0	1327905210	335	82108581	6	52	43.5			Leptosomus discolor	188344	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073810,8936,188342,188343,188344	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Coraciiformes	Leptosomidae	Leptosomus	Leptosomus discolor	2759		33208	7711	8782	8936	188342	188343	188344			https://hgdownload.soe.ucsc.edu/hubs/GCA/034/619/455/GCA_034619455.1/genes/GCA_034619455.1_bLepDis1.hap1.augustus.gtf.gz
	188344	GCA_034619465.1	False	Chromosome	29.0	1332028070	277	82124922	6	52	43.5			Leptosomus discolor	188344	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073810,8936,188342,188343,188344	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Coraciiformes	Leptosomidae	Leptosomus	Leptosomus discolor	2759		33208	7711	8782	8936	188342	188343	188344			https://hgdownload.soe.ucsc.edu/hubs/GCA/034/619/465/GCA_034619465.1/genes/GCA_034619465.1_bLepDis1.hap2.augustus.gtf.gz
	71010	GCA_035046495.1	False	Chromosome	16.0	1694434935	827	220631699	4	35	45.0			Tiliqua scincoides	71010	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,35033,66056,1273167,8526,71010	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Scincidae	Tiliqua	Tiliqua scincoides	2759		33208	7711	8504	8509	66056	8526	71010			https://hgdownload.soe.ucsc.edu/hubs/GCA/035/046/495/GCA_035046495.1/genes/GCA_035046495.1_rTilSci1.hap1.augustus.gtf.gz
	71010	GCA_035046505.1	True	Chromosome	16.0	1623332312	350	242160784	3	35	44.5		GCF_035046505.1	Tiliqua scincoides	71010	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,35033,66056,1273167,8526,71010	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Scincidae	Tiliqua	Tiliqua scincoides	2759		33208	7711	8504	8509	66056	8526	71010			https://hgdownload.soe.ucsc.edu/hubs/GCA/035/046/505/GCA_035046505.1/genes/GCA_035046505.1_rTilSci1.hap2.augustus.gtf.gz
	7740	GCA_035083965.1	True	Chromosome	19.0	458287516	34	22634557	8	87.25	41.5		GCF_035083965.1	Branchiostoma lanceolatum	7740	1,131567,2759,33154,33208,6072,33213,33511,7711,7735,2682552,2682553,7736,7737,7740	Leptocardii	k	Eukaryota		Metazoa	Chordata	Leptocardii	Amphioxiformes	Branchiostomatidae	Branchiostoma	Branchiostoma lanceolatum	2759		33208	7711	2682552	2682553	7736	7737	7740	common lancelet		https://hgdownload.soe.ucsc.edu/hubs/GCA/035/083/965/GCA_035083965.1/genes/GCA_035083965.1_klBraLanc5.hap2.augustus.gtf.gz
	7873	GCA_035084065.1	False	Chromosome	40.0	1097847766	1042	31073818	6	64	43.5			Hydrolagus colliei	7873	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,7777,7863,7864,7869,7872,7873	Chondrichthyes	s	Eukaryota		Metazoa	Chordata	Chondrichthyes	Chimaeriformes	Chimaeridae	Hydrolagus	Hydrolagus colliei	2759		33208	7711	7777	7864	7869	7872	7873	Pacific ratfish		https://hgdownload.soe.ucsc.edu/hubs/GCA/035/084/065/GCA_035084065.1/genes/GCA_035084065.1_sHydCol1.hap1.augustus.gtf.gz
	7873	GCA_035084275.1	True	Chromosome	40.0	1003172678	532	42627691	5	64	43.0			Hydrolagus colliei	7873	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,7777,7863,7864,7869,7872,7873	Chondrichthyes	s	Eukaryota		Metazoa	Chordata	Chondrichthyes	Chimaeriformes	Chimaeridae	Hydrolagus	Hydrolagus colliei	2759		33208	7711	7777	7864	7869	7872	7873	Pacific ratfish		https://hgdownload.soe.ucsc.edu/hubs/GCA/035/084/275/GCA_035084275.1/genes/GCA_035084275.1_sHydCol1.hap2.augustus.gtf.gz
	51853	GCA_035125265.1	False	Scaffold		1529331567	180	209784440	3	37	41.0			Candoia aspera	51853	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329911,8570,34979,8572,196244,51852,51853	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Boidae	Candoia	Candoia aspera	2759		33208	7711	8504	8509	8572	51852	51853			https://hgdownload.soe.ucsc.edu/hubs/GCA/035/125/265/GCA_035125265.1/genes/GCA_035125265.1_rCanAsp1.hap1.augustus.gtf.gz
	7740	GCA_035149815.1	False	Chromosome	19.0	455264310	65	23005392	8	87.25	41.5			Branchiostoma lanceolatum	7740	1,131567,2759,33154,33208,6072,33213,33511,7711,7735,2682552,2682553,7736,7737,7740	Leptocardii	k	Eukaryota		Metazoa	Chordata	Leptocardii	Amphioxiformes	Branchiostomatidae	Branchiostoma	Branchiostoma lanceolatum	2759		33208	7711	2682552	2682553	7736	7737	7740	common lancelet		https://hgdownload.soe.ucsc.edu/hubs/GCA/035/149/815/GCA_035149815.1/genes/GCA_035149815.1_klBraLanc5.hap1.augustus.gtf.gz
aEleCoq1	57060	GCA_035609135.1	False	Chromosome	13.0	3362534901	827	286577258	5	39	45.0			Eleutherodactylus coqui	57060	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8416,8417,613034,317359,8380,228650,57060	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Eleutherodactylidae	Eleutherodactylus	Eleutherodactylus coqui	2759		33208	7711	8292	8342	613034	8380	57060	coqui		https://hgdownload.soe.ucsc.edu/hubs/GCA/035/609/135/GCA_035609135.1/genes/GCA_035609135.1_aEleCoq1.hap2.augustus.gtf.gz
	187106	GCA_036010745.1	False	Chromosome	40.0	1197404482	226	107988563	4	68	43.0			Caloenas nicobarica	187106	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073799,8929,8930,187105,187106	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Columbiformes	Columbidae	Caloenas	Caloenas nicobarica	2759		33208	7711	8782	8929	8930	187105	187106			https://hgdownload.soe.ucsc.edu/hubs/GCA/036/010/745/GCA_036010745.1/genes/GCA_036010745.1_bCalNic1.hap2.augustus.gtf.gz
	8932	GCA_036010775.2	False	Chromosome	39.0	1181506259	650	68652091	5	55	42.5			Columba livia	8932	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073799,8929,8930,8931,8932	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia	2759		33208	7711	8782	8929	8930	8931	8932	domestic pigeon		https://hgdownload.soe.ucsc.edu/hubs/GCA/036/010/775/GCA_036010775.2/genes/GCA_036010775.2_bColLiv1.mat.v2.augustus.gtf.gz
	3111550	GCA_036010785.1	True	Chromosome	39.0	1397839254	500	67791739	7	30.2	44.0			Ammospiza maritima	2707177	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,1729112,2517974,2707177,3111550	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Passerellidae	Ammospiza	Ammospiza maritima	2759		33208	7711	8782	9126	1729112	2517974	2707177			https://hgdownload.soe.ucsc.edu/hubs/GCA/036/010/785/GCA_036010785.1/genes/GCA_036010785.1_bAmmMar1.pri.augustus.gtf.gz
	472823	GCA_036172335.1	False	Chromosome	30.0	969853240	200	44470594	4	47	42.0			Heliangelus exortis	472823	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,2607030,8892,9242,66416,472823	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Apodiformes	Trochilidae	Heliangelus	Heliangelus exortis	2759		33208	7711	8782	8892	9242	66416	472823			https://hgdownload.soe.ucsc.edu/hubs/GCA/036/172/335/GCA_036172335.1/genes/GCA_036172335.1_bHelExo1.hap2.augustus.gtf.gz
	233781	GCA_036172795.1	True	Chromosome	12.0	2077641644	98	222280400	5	30	39.5			Pelodytes ibericus	233781	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8431,43540,43541,233781	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Pelodytidae	Pelodytes	Pelodytes ibericus	2759		33208	7711	8292	8342	43540	43541	233781			https://hgdownload.soe.ucsc.edu/hubs/GCA/036/172/795/GCA_036172795.1/genes/GCA_036172795.1_aPelIbe1.pri.augustus.gtf.gz
	415032	GCA_036250135.1	False	Chromosome	31.0	1027640383	595	75989417	5	49	42.5			Pseudopipra pipra	415032	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,114313,2840301,415032	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Pipridae	Pseudopipra	Pseudopipra pipra	2759		33208	7711	8782	9126	114313	2840301	415032			https://hgdownload.soe.ucsc.edu/hubs/GCA/036/250/135/GCA_036250135.1/genes/GCA_036250135.1_bDixPip1.hap2.augustus.gtf.gz
	9838	GCA_036321565.1	False	Chromosome	36.0	2086495379	173	70331411	12	39.4	41.5			Camelus dromedarius	9838	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,91561,9834,9835,9836,9838	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Artiodactyla	Camelidae	Camelus	Camelus dromedarius	2759		33208	7711	40674	91561	9835	9836	9838	one-humped camel		https://hgdownload.soe.ucsc.edu/hubs/GCA/036/321/565/GCA_036321565.1/genes/GCA_036321565.1_mCamDro1.hap2.augustus.gtf.gz
